,ImageFiles,Show Attend And Tell,Decoupled Novel Object Captioner,Novel Object Captioner,YOLO9000,SAT_YOLO9000_SF,DNOC_YOLO9000_SF,NOC_YOLO9000_SF,SAT_WC,DNOC_WC,NOC_WC,SAT_simil,NOC_simil,DNOC_simil,YOLO_WC,ssd_512_resnet50_v1_voc,ssd_voc,ssd_512_resnet50_v1_coco,ssd_coco,yolo3_darknet53_coco,yolo3_coco,center_net_resnet18_v1b_coco,center_coco,center_net_resnet18_v1b_voc,center_voc,yolo3_darknet53_voc,yolo3_voc,SAT_SSD_VOC_SF,SAT_SSD_COCO_SF,NOC_SSD_VOC_SF,NOC_SSD_COCO_SF,DNOC_SSD_VOC_SF,DNOC_SSD_COCO_SF,SAT_yolo3_VOC_SF,SAT_yolo3_COCO_SF,NOC_yolo3_VOC_SF,NOC_yolo3_COCO_SF,DNOC_yolo3_VOC_SF,DNOC_yolo3_COCO_SF,SAT_center_net_VOC_SF,SAT_center_net_COCO_SF,NOC_center_net_VOC_SF,NOC_center_net_COCO_SF,DNOC_center_net_VOC_SF,DNOC_center_net_COCO_SF,MRCNN,sat_un_count,dnoc_un_count,noc_un_count,mrcnn_un_count,SF_SAT_MRCNN,SF_DNOC_MRCNN,SF_NOC_MRCNN
30,b00000089_21i57n_20150524_172019e.jpg,"['woman', 'park', 'frisbee']","['man', 'woman', 'bicycle', 'grass']","['man', 'park', 'frisbee', 'background']","['press photographer', ' animal trainer', ' backpack', ' saunterer', ' lass']",0.35634,0.50099,0.49373,3,4,4,0.5939,0.62623,0.61716,5,"['person', 'person', 'dog']",3,"['person', 'person', 'person', 'person', 'surfboard']",5,"['person', 'person', 'person', 'person', 'person', 'person', 'bicycle', 'person']",8,"['person', 'person', 'person']",3,['person'],1,"['person', 'person', 'person']",3,0.57261,0.2846,0.58737,0.40078,0.61724,0.44306,0.43284,0.18378,0.46049,0.2546,0.51912,0.29431,0.43284,0.43284,0.46049,0.46049,0.51912,0.51912,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'bicycle', 'person', 'handbag']",3,4,4,3,0.57429,0.75145,0.62715
31,b00000090_21i57n_20150517_220544e.jpg,"['group', 'table']","['man', 'table', 'wine', 'glass']","['man', 'shirt', 'shirt']","['drunkard', ' wineglass', ' wineglass', ' panelist']",0.04,0.3311,0.03881,2,4,3,0.07999,0.3311,0.05175,4,"['person', 'person', 'person']",3,"['wine glass', 'person', 'person', 'wine glass']",4,"['wine glass', 'person', 'wine glass', 'wine glass', 'person', 'person']",6,"['person', 'wine glass', 'wine glass']",3,['person'],1,"['person', 'person', 'diningtable']",3,0.26508,0.25361,0.38803,0.30234,0.43713,0.90969,0.26508,0.16907,0.38803,0.20156,0.43713,0.60646,0.39762,0.31935,0.38803,0.3648,0.43713,0.92008,"['person', 'wine glass', 'wine glass', 'wine glass', 'person', 'person', 'person', 'bottle']",2,4,2,3,0.18422,0.75924,0.24492
32,b00000091_21i57n_20150517_220613e.jpg,"['group', 'table']","['glass', 'glass', 'wine', 'glass']","['man', 'grey', 'shirt', 'game', 'unk']","['drunkard', ' wineglass', ' vintner', ' wineglass', ' dinner table']",0.1429,0.43639,0.22447,2,4,5,0.35724,0.54548,0.22447,5,"['person', 'person', 'bottle', 'person']",4,"['person', 'wine glass', 'person', 'wine glass', 'bottle', 'wine glass', 'wine glass']",7,"['wine glass', 'wine glass', 'bottle', 'wine glass', 'wine glass', 'person', 'person', 'pizza']",8,"['wine glass', 'wine glass', 'wine glass', 'bottle']",4,['person'],1,"['person', 'bottle', 'person']",3,0.21426,0.1335,0.46325,0.28415,0.42002,0.53348,0.28563,0.11894,0.47209,0.25582,0.48621,0.46253,0.39762,0.20697,0.40718,0.3427,0.22152,0.95496,"['person', 'bottle', 'wine glass', 'person', 'wine glass', 'person', 'wine glass', 'wine glass', 'dining table', 'pizza']",2,2,5,5,0.09084,0.45147,0.41419
33,b00000093_21i57n_20150517_220708e.jpg,"['group', 'table', 'wine']","['man', 'table', 'wine', 'glass']","['man', 'table', 'plate', 'food']","['panelist', ' wineglass', ' vintner', ' wineglass', ' easy chair', ' chocolate ice cream', ' furnishing']",0.26025,0.40748,0.34448,3,4,4,0.60726,0.71309,0.60283,7,"['person', 'person', 'person', 'bottle']",4,"['person', 'person', 'wine glass', 'wine glass', 'bottle', 'wine glass', 'cup']",7,"['wine glass', 'wine glass', 'bottle', 'wine glass', 'person', 'dining table', 'cup']",7,"['wine glass', 'person', 'wine glass']",3,"['person', 'bottle', 'person']",3,"['person', 'bottle', 'person', 'person']",4,0.38836,0.32813,0.58295,0.39735,0.5962,0.52188,0.38836,0.34851,0.58295,0.41838,0.5962,0.53575,0.54711,0.77843,0.60277,0.67472,0.64182,0.92008,"['wine glass', 'person', 'person', 'bottle', 'wine glass', 'pizza', 'dining table', 'cup', 'wine glass', 'person']",3,4,4,6,0.38005,0.65537,0.55319
34,b00000094_21i57n_20150517_220737e.jpg,"['group', 'table']","['man', 'table', 'plate', 'food']","['man', 'table', 'plate', 'food']","['taster', ' wineglass', ' taster', ' taster', ' vanilla ice cream']",0.09192,0.32315,0.32315,2,4,4,0.2298,0.40393,0.40393,5,"['person', 'person', 'diningtable', 'person']",4,"['person', 'person', 'person', 'wine glass', 'wine glass', 'dining table', 'person', 'bottle', 'wine glass']",9,"['person', 'wine glass', 'wine glass', 'bottle', 'wine glass', 'dining table', 'cup', 'pizza', 'person', 'pizza']",10,"['person', 'wine glass', 'wine glass']",3,"['person', 'person', 'bottle']",3,"['person', 'bottle', 'diningtable', 'person']",4,0.19881,0.12903,0.49032,0.3361,0.49032,0.3361,0.21422,0.11135,0.60277,0.31284,0.60277,0.31284,0.28563,0.31935,0.60277,0.67472,0.60277,0.67472,"['wine glass', 'person', 'person', 'dining table', 'bottle', 'person', 'wine glass', 'pizza', 'pizza', 'bottle', 'cup', 'wine glass']",2,4,4,6,0.06046,0.55319,0.55319
35,b00000095_21i57n_20150517_220806e.jpg,"['man', 'table', 'plate', 'food']","['man', 'table', 'wine', 'glass']","['man', 'table', 'bowl']","['whiskey bottle', ' wineglass', ' taster', ' major', ' pepperoni pizza', ' dinner table']",0.46536,0.51045,0.33127,4,4,3,0.69803,0.76567,0.66254,6,"['person', 'person', 'bottle', 'bottle']",4,"['person', 'wine glass', 'pizza', 'person', 'bottle', 'bottle', 'person', 'wine glass']",8,"['person', 'wine glass', 'wine glass', 'bottle', 'bottle', 'pizza', 'pizza']",7,"['pizza', 'person', 'bottle', 'bottle']",4,"['person', 'bottle']",2,"['person', 'bottle', 'bottle', 'person', 'person']",5,0.6132,0.36366,0.44353,0.25531,0.70304,0.44452,0.48953,0.41062,0.35078,0.28522,0.53743,0.50573,0.6132,0.68489,0.59138,0.47977,0.70304,0.75493,"['person', 'bottle', 'wine glass', 'dining table', 'bottle', 'wine glass', 'pizza', 'person', 'person', 'pizza', 'cup', 'person']",4,4,3,6,0.55319,0.65537,0.47723
36,b00000098_21i57n_20150517_220929e.jpg,"['couple', 'table']","['man', 'table', 'bottle']","['man', 'kitchen', 'plate', 'food']","['Erlenmeyer flask', ' panelist', ' magnum', ' vintner', ' butter knife', ' dinner table']",0.17041,0.32396,0.38054,2,3,4,0.51123,0.64792,0.5708,6,"['person', 'person', 'bottle', 'diningtable', 'person']",5,"['bottle', 'person', 'person', 'bottle', 'person']",5,"['wine glass', 'bottle', 'person', 'person', 'person', 'bottle']",6,"['person', 'person', 'bottle']",3,"['person', 'bottle', 'person', 'bottle', 'diningtable', 'diningtable']",6,"['person', 'bottle', 'bottle', 'diningtable', 'person']",5,0.19345,0.20378,0.43879,0.46377,0.40943,0.46158,0.20468,0.18836,0.46681,0.43897,0.48319,0.41297,0.17056,0.33404,0.38901,0.56933,0.40266,0.73482,"['bottle', 'bottle', 'person', 'person', 'person', 'wine glass', 'dining table', 'wine glass', 'pizza']",2,3,4,5,0.19723,0.62357,0.57793
37,b00000099_21i57n_20150517_221000e.jpg,"['couple', 'table']","['man', 'table', 'wine', 'glass']","['man', 'kitchen', 'plate', 'food']","['Gujarati', ' raiser', ' whiskey bottle', ' vintner', ' wineglass', ' taster', ' dinner table']",0.15645,0.4069,0.30334,2,4,4,0.54757,0.71207,0.53085,7,"['person', 'bottle', 'person', 'diningtable', 'bottle', 'person']",6,"['bottle', 'person', 'person', 'bottle', 'wine glass', 'person', 'cup', 'keyboard']",8,"['person', 'bottle', 'wine glass', 'person', 'bottle', 'wine glass', 'person']",7,"['person', 'wine glass', 'bottle', 'bottle']",4,"['person', 'bottle', 'bottle', 'diningtable', 'diningtable', 'diningtable', 'diningtable', 'diningtable', 'diningtable']",9,"['person', 'bottle', 'bottle']",3,0.16982,0.14864,0.38648,0.34035,0.44786,0.41813,0.32698,0.1638,0.56125,0.38621,0.71749,0.50429,0.10899,0.26952,0.24945,0.635,0.31889,0.8601,"['person', 'bottle', 'person', 'bottle', 'wine glass', 'person', 'pizza', 'person', 'dining table', 'pizza', 'chair']",2,4,4,6,0.22616,0.69537,0.55204
38,b00000101_21i57n_20150517_221054e.jpg,"['group', 'table', 'wine']","['woman', 'table', 'plate', 'food']","['woman', 'kitchen', 'plate', 'food']","['grandfather', ' vintner', ' Erlenmeyer flask', ' coiffeur', ' wineglass', ' chocolate ice cream']",0.206,0.29612,0.30149,3,4,4,0.41201,0.44418,0.45223,6,"['person', 'person', 'bottle', 'diningtable']",4,"['person', 'person', 'bottle', 'dining table']",4,"['wine glass', 'person', 'person', 'bottle', 'bottle', 'wine glass']",6,"['person', 'person']",2,"['person', 'person']",2,"['person', 'bottle', 'person', 'person']",4,0.41033,0.57231,0.57874,0.73168,0.61357,0.78878,0.38836,0.37143,0.55887,0.44571,0.59471,0.45482,0.40587,0.40587,0.46786,0.46786,0.50368,0.50368,"['person', 'person', 'bottle', 'wine glass', 'dining table', 'bottle', 'wine glass', 'person', 'person', 'fork', 'traffic light']",3,4,4,6,0.30585,0.46,0.42622
39,b00000103_21i57n_20150517_221146e.jpg,"['group', 'table']","['man', 'table', 'wine', 'glass']","['man', 'kitchen', 'window']","['drunkard', ' magnum', ' vintner', ' wineglass', ' taster', ' wineglass', ' dinner table']",0.0946,0.36194,0.15664,2,4,3,0.33109,0.6334,0.36548,7,"['person', 'person', 'bottle', 'person', 'bottle']",5,"['wine glass', 'person', 'person', 'bottle', 'wine glass', 'person', 'bottle', 'wine glass', 'wine glass', 'cup']",10,"['person', 'bottle', 'wine glass', 'wine glass', 'wine glass', 'bottle', 'wine glass', 'person', 'wine glass']",9,"['bottle', 'person', 'bottle']",3,"['person', 'person']",2,"['person', 'bottle', 'person', 'bottle', 'person']",5,0.1693,0.09455,0.31704,0.18178,0.53743,0.36419,0.1693,0.10044,0.31704,0.19656,0.53743,0.40489,0.39762,0.24129,0.44756,0.48787,0.43713,0.71749,"['bottle', 'person', 'bottle', 'wine glass', 'wine glass', 'person', 'wine glass', 'person', 'dining table', 'pizza', 'cell phone']",2,4,3,6,0.05356,0.59747,0.28951
40,b00000108_21i57n_20150517_221417e.jpg,"['man', 'table', 'plate', 'food']","['person', 'table', 'person', 'coffee']","['man', 'kitchen', 'window']","['Frank', ' director', ' Erlenmeyer flask', ' wineglass', ' vintner', ' wineglass', ' dinner table']",0.27989,0.26337,0.16142,4,4,3,0.4898,0.4609,0.37665,7,"['person', 'diningtable', 'person', 'bottle']",4,"['person', 'wine glass', 'bottle', 'wine glass', 'bottle', 'dining table', 'person', 'wine glass', 'wine glass', 'wine glass']",10,"['person', 'bottle', 'wine glass', 'wine glass', 'person', 'wine glass', 'bottle', 'wine glass', 'wine glass']",9,"['person', 'wine glass', 'wine glass']",3,"['person', 'bottle']",2,"['person', 'bottle', 'bottle', 'diningtable', 'person']",5,0.60277,0.28192,0.39394,0.18848,0.85357,0.27253,0.49056,0.29369,0.31343,0.19656,0.63225,0.28497,0.6132,0.67472,0.52238,0.61175,0.79031,0.67366,"['wine glass', 'bottle', 'person', 'wine glass', 'wine glass', 'person', 'bottle', 'person', 'wine glass', 'dining table', 'pizza', 'knife', 'bowl']",4,3,3,7,0.57428,0.43158,0.29351
41,b00000110_21i57n_20150524_173403e.jpg,"['woman', 'woman', 'game', 'frisbee']","['man', 'woman', 'bicycle']","['woman', 'shirt', 'frisbee']","['gardener', ' raiser', ' easy chair', ' backpack', ' gal']",0.44219,0.35007,0.36189,4,3,3,0.55273,0.58346,0.60315,5,"['person', 'person']",2,"['person', 'person', 'person', 'sheep', 'person', 'person', 'person', 'person']",8,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']",8,"['person', 'person', 'person', 'person']",4,"['person', 'person']",2,"['person', 'person', 'person', 'person']",4,0.52711,0.27704,0.41496,0.1679,0.5739,0.224,0.52711,0.26355,0.31122,0.15561,0.43042,0.21521,0.52711,0.52711,0.41496,0.31122,0.5739,0.43042,"['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'bicycle', 'person', 'chair']",3,3,3,3,0.50807,0.73483,0.55852
42,b00000111_21i57n_20150517_221552e.jpg,"['group', 'table']","['man', 'table', 'wine', 'glass']","['man', 'kitchen', 'mirror']","['manageress', ' teacher', ' vintner', ' wineglass', ' wineglass']",0.04411,0.29125,0.10687,2,4,3,0.11029,0.36407,0.17812,5,"['person', 'diningtable']",2,"['person', 'bottle', 'wine glass', 'person', 'dining table', 'wine glass', 'bottle', 'person', 'pizza', 'wine glass', 'wine glass']",11,"['bottle', 'person', 'wine glass', 'person', 'wine glass', 'bottle', 'person', 'wine glass', 'pizza', 'wine glass', 'dining table']",11,"['person', 'wine glass', 'wine glass', 'bottle']",4,"['person', 'diningtable', 'bottle', 'diningtable', 'diningtable', 'person']",6,"['person', 'bottle', 'bottle', 'diningtable', 'person', 'person']",6,0.39762,0.09869,0.4697,0.18222,0.43713,0.34062,0.14108,0.09869,0.2794,0.18222,0.44786,0.34062,0.14281,0.22754,0.27739,0.45677,0.42788,0.90989,"['bottle', 'wine glass', 'wine glass', 'person', 'person', 'wine glass', 'person', 'dining table', 'bottle', 'wine glass', 'knife', 'pizza', 'cup']",2,4,3,7,0.04543,0.62681,0.29604
43,b00000111_21i57n_20150526_101201e.jpg,"['view', 'kitchen', 'window']","['person', 'room', 'refrigerator']","['man', 'shirt', 'chair']",['physical therapist'],0.22969,0.36635,0.31393,3,3,3,0.22969,0.36635,0.31393,1,['chair'],1,"['dog', 'person']",2,"['chair', 'person', 'tv']",3,[],0,[],0,['chair'],1,0.41442,0.40062,0.70802,0.56378,0.45864,0.61875,0.41442,0.54,0.70802,0.71911,0.45864,0.69585,0,0,0,0,0,0,"['person', 'refrigerator', 'chair', 'train', 'tv', 'person']",3,3,3,5,0.44445,0.7276,0.51983
44,b00000119_21i57n_20150517_221937e.jpg,"['group', 'table']","['man', 'woman', 'table']","['group', 'table', 'food']","['vintner', ' vintner', ' taster', ' magnum', ' taster', ' butter knife', ' dinner table']",0.11594,0.18433,0.2156,2,3,3,0.40579,0.4301,0.50306,7,"['person', 'person', 'bottle', 'person', 'bottle']",5,"['person', 'bottle', 'person', 'cup', 'person', 'bottle', 'wine glass', 'wine glass', 'dining table', 'person']",10,"['bottle', 'wine glass', 'wine glass', 'bottle', 'person', 'person', 'cup', 'person', 'wine glass', 'knife', 'pizza']",11,"['person', 'wine glass', 'bottle', 'bottle', 'person']",5,"['person', 'person', 'bottle', 'bottle']",4,"['bottle', 'bottle', 'person', 'person', 'person']",5,0.1693,0.11483,0.30089,0.2011,0.37917,0.19865,0.1693,0.08924,0.30089,0.16708,0.37917,0.16405,0.20344,0.18187,0.37009,0.33331,0.453,0.35649,"['wine glass', 'bottle', 'bottle', 'person', 'person', 'person', 'wine glass', 'cup', 'pizza', 'dining table', 'person', 'wine glass', 'knife', 'wine glass']",2,3,3,7,0.04543,0.27509,0.23618
45,b00000121_21i57n_20150517_222036e.jpg,"['person', 'table', 'cake']","['man', 'table', 'plate', 'food']","['man', 'table', 'plate', 'food']","['wineglass', ' whiskey bottle', ' taster', ' vintner', ' panelist', ' pepperoni pizza', ' dinner table']",0.2623,0.34926,0.34926,3,4,4,0.61204,0.61121,0.61121,7,"['person', 'person', 'bottle', 'bottle']",4,"['person', 'person', 'bottle', 'bottle', 'wine glass', 'wine glass', 'wine glass', 'dining table', 'pizza']",9,"['person', 'bottle', 'wine glass', 'person', 'pizza', 'bottle', 'wine glass']",7,"['person', 'person', 'bottle', 'bottle']",4,"['person', 'diningtable', 'diningtable', 'diningtable', 'diningtable', 'diningtable', 'diningtable', 'diningtable', 'diningtable', 'diningtable', 'diningtable', 'diningtable', 'diningtable', 'bottle']",14,"['person', 'bottle', 'person', 'bottle']",4,0.51094,0.24008,0.6132,0.33514,0.6132,0.33514,0.51094,0.29744,0.6132,0.40968,0.6132,0.40968,0.14598,0.51094,0.1752,0.6132,0.1752,0.6132,"['bottle', 'person', 'person', 'bottle', 'dining table', 'wine glass', 'wine glass', 'pizza', 'pizza', 'person']",3,4,4,5,0.54285,0.58791,0.58791
46,b00000125_21i57n_20150517_222242e.jpg,"['group', 'table']","['group', 'table']","['man', 'front', 'cake']","['whiskey bottle', ' wineglass', ' drunkard', ' hairdresser', ' soup bowl']",0.11229,0.11229,0.30915,2,2,3,0.28072,0.28072,0.51526,5,"['person', 'person', 'person', 'bottle', 'bottle']",5,"['person', 'wine glass', 'bottle', 'person', 'person', 'bottle', 'wine glass']",7,"['wine glass', 'person', 'bottle', 'bottle', 'wine glass', 'person', 'wine glass', 'person', 'wine glass']",9,"['person', 'bottle']",2,"['person', 'person', 'bottle']",3,"['person', 'bottle', 'bottle', 'person']",4,0.1693,0.13661,0.35716,0.26329,0.1693,0.13661,0.20344,0.10477,0.43924,0.19554,0.20344,0.10477,0.28563,0.40688,0.59363,0.58566,0.28563,0.40688,"['person', 'wine glass', 'bottle', 'bottle', 'person', 'wine glass', 'person', 'dining table', 'bottle', 'wine glass']",2,2,3,4,0.10482,0.10482,0.37716
47,b00000138_21i57n_20150517_222904e.jpg,"['man', 'table', 'knife']","['man', 'table', 'bottle']","['man', 'kitchen', 'mirror']","['wineglass', ' water bottle', ' panelist', ' stopcock']",0.23252,0.41184,0.2371,3,3,3,0.31003,0.54911,0.31614,4,"['person', 'bottle', 'bottle']",3,"['bottle', 'wine glass', 'person', 'wine glass', 'tv', 'dining table']",6,"['bottle', 'bottle', 'person', 'wine glass', 'pizza', 'fork']",6,"['bottle', 'person']",2,"['person', 'bottle']",2,"['person', 'bottle', 'bottle']",3,0.5335,0.32426,0.51861,0.35082,0.82223,0.41205,0.5335,0.31227,0.51861,0.3088,0.82223,0.41143,0.57023,0.57023,0.5535,0.5535,0.80532,0.80532,"['wine glass', 'bottle', 'person', 'bottle', 'wine glass', 'person', 'potted plant', 'dining table', 'dining table', 'tv', 'fork', 'knife', 'chair']",3,3,3,9,0.464,0.47307,0.30837
48,b00000141_21i57n_20150517_223023e.jpg,"['group', 'table', 'wine']","['man', 'front', 'bottle']","['man', 'kitchen', 'food', 'kitchen']","['director', ' magnum', ' drunkard', ' wineglass', ' taster', ' wineglass', ' clam chowder']",0.15676,0.15278,0.16504,3,3,4,0.36576,0.35649,0.28882,7,"['person', 'person', 'bottle', 'person', 'diningtable', 'bottle']",6,"['person', 'wine glass', 'bottle', 'person', 'bottle', 'wine glass', 'wine glass', 'person', 'dining table', 'cup']",10,"['person', 'bottle', 'person', 'wine glass', 'bottle', 'wine glass', 'wine glass', 'person', 'wine glass', 'pizza']",10,"['person', 'person', 'bottle', 'bottle']",4,"['person', 'person', 'bottle', 'bottle']",4,"['person', 'bottle', 'bottle', 'person', 'person']",5,0.28237,0.24164,0.33915,0.26617,0.38177,0.22765,0.33885,0.23091,0.40698,0.25368,0.45813,0.22393,0.43477,0.43477,0.50895,0.50895,0.59713,0.59713,"['person', 'wine glass', 'person', 'person', 'bottle', 'bottle', 'wine glass', 'wine glass', 'wine glass', 'dining table', 'dining table', 'fork']",3,3,3,5,0.37261,0.54399,0.29418
49,b00000144_21i57n_20150517_223149e.jpg,"['group', 'table']","['man', 'table', 'bicycle']","['man', 'kitchen', 'food', 'kitchen']","['panelist', ' magnum', ' drunkard', ' vintner', ' furnishing']",0.06617,0.16841,0.19995,2,3,4,0.16542,0.28068,0.24994,5,"['person', 'person', 'person', 'bottle']",4,"['person', 'person', 'wine glass', 'bottle', 'person', 'bottle', 'dining table']",7,"['person', 'bottle', 'person', 'person', 'wine glass', 'bottle', 'wine glass', 'pizza', 'cup']",9,"['person', 'bottle', 'bottle', 'person']",4,"['person', 'bottle', 'bottle', 'person']",4,"['person', 'person', 'bottle', 'person', 'bottle']",5,0.21426,0.17044,0.48588,0.38874,0.43228,0.29667,0.1693,0.1083,0.40698,0.28708,0.35084,0.20846,0.20344,0.20344,0.50895,0.50895,0.4296,0.4296,"['person', 'bottle', 'person', 'wine glass', 'wine glass', 'bottle', 'person', 'dining table', 'bottle']",2,3,3,4,0.10482,0.38293,0.33382
50,b00000148_21i57n_20150517_223356e.jpg,"['man', 'table', 'glass', 'wine']","['man', 'table', 'bottle']","['man', 'table', 'plate', 'food']","['whiskey bottle', ' taster', ' wineglass', ' vintner', ' dinner table']",0.60882,0.42992,0.4671,4,3,4,0.76103,0.71653,0.58387,5,"['person', 'person', 'bottle']",3,"['wine glass', 'bottle', 'person', 'person', 'boat', 'bottle', 'wine glass']",7,"['person', 'bottle', 'person', 'bottle', 'wine glass', 'wine glass', 'cup']",7,"['person', 'bottle', 'bottle', 'wine glass', 'person']",5,"['person', 'bottle', 'bottle', 'person']",4,"['bottle', 'person', 'bottle', 'person']",4,0.64182,0.50952,0.60277,0.39458,0.73482,0.35301,0.70304,0.50837,0.6132,0.3955,0.60399,0.35308,0.70304,0.68216,0.6132,0.53978,0.60399,0.50258,"['person', 'wine glass', 'person', 'bottle', 'wine glass', 'bottle', 'dining table', 'hot dog']",4,3,4,5,0.59512,0.54567,0.48951
51,b00000152_21i57n_20150517_223558e.jpg,"['group', 'table']","['man', 'table', 'bottle']","['man', 'table', 'cake', 'hand']","['wineglass', ' panelist', ' director', ' Erlenmeyer flask', ' hairdresser', ' furnishing']",0.07278,0.19298,0.19951,2,3,4,0.21833,0.38597,0.29927,6,"['person', 'bottle', 'person', 'bottle', 'person']",5,"['wine glass', 'bottle', 'person', 'person', 'bottle', 'person', 'boat']",7,"['person', 'person', 'bottle', 'bottle', 'wine glass', 'person', 'wine glass', 'dining table', 'wine glass']",9,"['person', 'person', 'bottle', 'bottle', 'wine glass']",5,"['person', 'bottle', 'bottle', 'person']",4,"['bottle', 'person', 'bottle', 'person', 'person']",5,0.1693,0.13813,0.49869,0.39181,0.46158,0.35367,0.1693,0.12356,0.49869,0.31548,0.46158,0.27961,0.20344,0.18187,0.61922,0.52817,0.60399,0.50258,"['person', 'person', 'wine glass', 'bottle', 'wine glass', 'bottle', 'person', 'dining table']",2,3,4,4,0.10482,0.64803,0.5442
52,b00000155_21i57n_20150517_223726e.jpg,"['man', 'table', 'laptop']","['man', 'bicycle', 'room']","['man', 'table', 'cake', 'hand']","['taster', ' taster', ' peer', ' dinner table']",0.33457,0.30758,0.56156,3,3,4,0.44609,0.41011,0.56156,4,['person'],1,"['person', 'person', 'wine glass', 'boat']",4,"['person', 'person', 'bottle']",3,"['person', 'person', 'bottle']",3,"['person', 'bottle']",2,"['person', 'bottle', 'person']",3,0.50439,0.4615,0.51797,0.69621,0.57637,0.5239,0.55968,0.55968,0.61768,0.61768,0.63055,0.63055,0.54039,0.55968,0.61922,0.61768,0.60403,0.63055,"['person', 'person', 'wine glass', 'bottle', 'dining table', 'wine glass']",3,3,4,4,0.33373,0.37786,0.5442
